UniqueCount	AmbigCount
4	22
0	136
1	0
32	327
22	323
0	323
3	303
0	88
0	3
2	1
1	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
955	402
0	51
0	53
0	347
1	106
3	69
14	19
0	30
0	0
4	0
10	0
0	14
1	14
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
2	0
0	2
0	2
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	12
5	53
0	31
4	58
0	14
0	54
1	12
9	6
9	3
0	5
1	123
0	1
0	0
0	0
0	0
0	0
3	7
7	1121
30	947
8	166
0	87
1	76
2	66
0	1
0	1
0	1
0	1
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
2	21
0	21
1	19
0	18
0	19
5	3
0	21
0	20
0	6
0	6
3	6
0	13
0	1
0	1
0	1
0	0
0	11
0	288
0	288
0	33
0	41
1	264
0	113
0	219
0	16
0	21
0	200
0	281
0	13
0	10
1	377
0	41
2	236
45	362
0	28
0	15
0	76
0	72
0	33
7	20
2	69
26	175
0	13
0	75
17	0
2	31
15	48
0	17
27	21
0	21
0	0
4	387
17	224
0	359
1	336
0	404
2	14
5	35
0	0
273	0
0	0
0	0
0	0
98	109
0	282
91	1137
0	1802
3	172
33	264
6	140
6	125
6	2614
1	59
0	59
0	14
31	28
0	54
0	2435
1	2522
0	2607
0	161
69	8
0	4
38	1394
0	101
95	1071
23	594
1	269
0	120
24	15
0	106
9	137
6	10
182	2
0	0
106	0
0	0
0	0
0	0
0	11
0	10
0	10
0	10
0	10
0	11
0	10
0	10
0	10
0	10
0	10
0	4
0	0
0	3
0	5
0	0
0	5
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	58
0	56
0	55
0	1
7	2
0	0
0	0
0	0
0	0
0	0
348	383
0	40
0	34
0	25
0	345
0	4
30	293
0	150
0	15
0	0
0	0
0	0
0	0
3	94
0	186
73	226
0	1
4	1
0	0
0	1
0	1
1	1
0	0
0	202
0	162
0	214
0	21
1	26
0	19
2	27
0	39
0	4
0	9
1	33
0	17
15	8
0	9
0	14
0	6
12	20
0	3
2	2
5	20
1	0
1	0
117	610
3	630
4	353
2	538
0	14
0	8
0	2
0	0
4	2
0	0
0	0
1	19
1	29
243	45
0	0
0	16
0	23
2	4
2	5
3	1
115	49
0	47
2	19
0	97
0	182
0	30
1	80
0	1633
3	1449
7	308
7	76
0	126
2	1012
1	1790
2	247
0	194
0	551
0	101
1	268
0	625
0	629
3	629
0	22
16	0
0	0
0	1
0	22
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	946
0	950
0	906
0	75
0	65
43	18
0	913
0	915
0	889
0	920
0	230
0	673
3	686
4	262
7	388
0	389
8	378
0	219
0	156
0	120
0	63
0	14
0	1
29	8
0	2
0	0
22	0
11	0
0	0
0	1
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	9
0	10
0	24
7	49
3	11
1	45
0	42
13	24
0	6
3	11
9	0
5	0
2	197
0	160
0	226
0	222
0	184
1	196
0	189
0	161
1	159
0	113
0	42
22	86
0	81
0	81
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	682
0	436
0	437
0	368
1	370
0	688
0	371
0	648
0	639
0	417
0	644
0	546
2	598
0	651
0	703
0	367
0	681
0	631
0	577
0	547
0	641
0	672
0	514
0	73
0	323
0	638
0	412
0	716
0	293
0	326
0	671
0	329
0	449
0	443
0	639
0	635
0	309
0	678
22	624
0	574
0	630
0	571
0	642
0	565
0	325
0	325
0	389
0	368
0	437
0	648
0	662
0	743
0	272
0	325
2	74
0	281
0	617
0	520
0	653
0	244
0	541
0	631
0	649
0	675
0	228
0	614
0	603
2	585
26	345
2	16
0	11
0	0
1	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	2
0	2
2	257
4	235
6	244
5	241
4	61
0	51
5	42
0	45
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	4
0	2
0	2
0	0
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
37	738
6	1
0	723
2	198
1	104
0	14
0	0
9	7
15	7
2	0
0	0
1	0
1	0
30	90
0	71
7	56
9	62
0	51
0	2
0	2
0	0
0	4
0	2
0	1
0	2
0	2
0	4
0	1
0	0
0	0
1812	520
10	379
4	236
12	330
4	52
8	54
0	584
0	604
0	583
0	396
7	385
2	649
104	586
0	130
0	408
0	517
0	541
24	759
0	363
0	559
5	46
3	226
0	490
4	506
15	387
0	242
0	256
0	0
0	0
0	0
0	260
0	11
0	13
0	11
0	12
0	1
0	0
0	7
0	6
0	7
0	8
3	1
1	1
0	0
1	1
2	0
0	0
0	0
0	0
0	0
0	1840
0	1903
20	528
0	110
0	1839
0	1903
5	1912
0	1784
0	1720
2	2037
0	1965
126	1500
0	1650
1	6
7	32
0	88
0	44
0	41
0	21
0	79
1	0
0	82
3	79
0	47
0	23
3	24
0	17
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	62
0	0
0	64
1	73
0	74
0	78
0	18
0	27
4	4
0	0
7	1
0	27
0	36
1	16
0	18
1	23
2	90
4	61
0	48
0	30
5	83
0	27
0	30
0	115
0	98
1	98
4	82
5	6
3	1
0	0
3	15
0	4
1	1
0	10
0	44
70	212
1	61
0	105
6	72
1	83
0	73
0	81
0	94
0	686
0	574
19	488
8	520
0	9
0	105
0	34
1	268
36	563
0	427
1	144
0	352
39	102
0	69
0	2
24	189
0	1143
0	929
6	900
1	826
2	879
0	920
0	865
0	875
0	852
0	954
0	818
0	872
1	986
5	982
31	1007
2	946
0	326
0	306
0	17
0	68
2	160
3	0
0	231
1	54
1	107
8	110
12	369
0	361
0	361
3	241
21	25
17	14
11	9
0	32
0	5
21	3
2	359
1	355
2	323
0	59
2	100
1	102
0	350
5	5
5	312
17	31
1	39
1	19
3	40
2	9
7	11
0	10
0	11
1	0
0	1
1	82
4	107
0	96
0	96
30	188
0	111
0	96
0	142
0	92
0	106
0	165
0	96
0	89
0	85
32	0
0	41
5	156
9	124
10	6
8	53
2	4
16	53
0	2
0	6
2	1
4	4
0	99
0	145
0	157
0	34
37	99
2	18
1	22
0	0
32	2098
1	2550
0	2326
0	2150
40	405
16	16
47	211
32	413
0	135
0	92
0	140
0	81
0	96
0	195
0	156
0	95
0	146
0	136
1	148
0	136
5	76
0	67
1	34
0	40
7	63
0	7
0	6
0	4
0	7
2	6
0	4
0	0
0	0
0	1
0	1
0	112
0	6
0	1
0	127
0	110
0	70
0	11
3	17
0	88
0	33
0	19
1	111
0	29
0	45
0	48
0	17
0	44
0	47
0	1
0	15
0	12
0	0
0	0
1	0
4	176
2	329
0	344
0	180
0	174
1	133
0	168
2	7
0	171
0	7
0	26
0	194
0	33
0	0
0	0
0	0
0	1
0	1
1	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
316	1976
3	1970
4	50
1	0
0	0
0	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
30	106
3	43
4	43
2	43
2	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	13
415	341
0	99
2	249
0	103
3	1
0	14
0	0
0	0
0	160
10	103
0	144
0	3
0	113
1	16
1	104
0	7
0	23
22	36
0	87
2	0
0	0
3	20
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
114	4818
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	6
0	6
0	6
0	6
0	4
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
68	407
10	102
0	404
12	129
12	73
3	1
1	85
0	77
1	72
1	113
0	0
9	0
0	0
0	21
104	42
0	4
1	19
3	20
0	0
1	0
0	9
5	2
0	11
0	1
3	1
0	10
0	0
0	3
0	0
0	0
0	0
0	0
0	0
4780	51
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	21
0	52
17	7
0	6
0	6
15	46
5	33
418	124
14	21
0	99
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	5512
0	5282
1	1469
0	1466
18	1017
0	0
0	0
10	0
0	0
1	5
0	1005
0	695
0	505
3	210
0	182
21	115
7	65
0	1
0	103
0	251
138	361
0	231
2	299
0	296
8	28
1	36
3	297
15	22
0	300
6	86
0	298
1	104
4	226
4	112
0	118
0	29
15	51
0	31
5	16
0	0
0	0
6	0
0	0
0	0
0	23
0	136
0	107
0	116
3	102
0	1
0	57
0	73
0	73
0	72
0	62
0	62
0	13
0	2
0	0
0	2
0	2
0	0
2	1
1	1
0	0
1	3
0	3
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	3
33	3
21	260
18	390
2674	1606
67	1098
439	1416
29	43
195	778
0	15
0	751
0	569
0	599
2	533
0	635
2	656
45	556
11	519
0	440
0	642
0	461
0	533
1	569
0	456
1	571
2	120
1	553
0	564
0	63
2	20
0	18
3	34
0	66
2	477
50	623
2	435
0	0
46	11
4	11
1	0
14	0
11	37
8	138
30	203
1	31
5	129
2	44
0	107
0	91
6	112
1	113
0	110
0	32
0	33
0	11
0	36
0	3
1	9
0	14
1	18
1	639
0	0
0	100
0	580
0	698
0	17
0	9
0	650
6	42
2	733
0	823
0	199
0	640
3	537
0	14
0	222
3	0
13	13
4	46
250	297
4	276
3	131
67	32
3	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	116
0	144
0	116
0	81
0	105
0	105
0	105
0	126
0	89
0	98
0	87
0	84
0	108
0	97
12	55
0	64
5	120
2	106
0	106
0	106
0	104
0	70
0	96
0	96
0	103
0	97
0	93
0	74
0	85
0	95
0	69
0	103
0	70
2	102
0	101
0	95
0	79
0	92
0	100
0	88
0	96
0	103
0	101
0	98
1	103
0	59
0	96
0	78
0	73
0	46
0	22
0	52
0	37
0	11
0	4
0	27
0	21
0	25
0	2
0	8
0	10
0	7
5	19
0	6
5	3
0	8
3	5
3	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	1
692	1267
1	1257
1	4
0	7
0	15
0	1
9	534
3	19
10	297
0	257
38	203
0	12
0	45
74	158
5	32
0	76
11	208
2	148
0	27
0	66
677	494
2	15
0	13
3	114
35	141
1	54
41	15
30	27
11	151
1	154
7	26
12	41
0	31
1	10
0	41
2	0
3	986
21	1077
1	828
1	1009
1	1085
0	980
10	405
3	68
5	320
8	7
0	125
0	0
0	0
14	0
1	121
0	79
192	170
8	91
0	5
0	7
0	3
0	4
0	4
0	1
0	2
0	2
0	1
0	1
0	2
0	2
0	1
0	1
0	3
0	1
0	3
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	29
1	816
0	816
113	675
0	807
0	51
2	0
5	1
8	34
5	101
0	36
0	21
22	144
0	171
0	14
412	775
0	584
4	423
0	227
0	175
19	21
4	55
2	9
10	13
2	310
2	146
0	0
0	0
0	0
0	0
0	0
0	0
0	0
326	1300
100	1080
2	52
0	525
75	128
0	47
0	0
2712	427
3	30
0	230
1	109
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
1	3
0	3
0	30
0	0
0	3
0	3
0	3
0	3
1	2
0	3
0	0
1	57
0	0
0	0
0	211
0	211
0	138
0	9
0	0
7	12
30	94
0	3
0	1
9	70
0	21
2	3
0	436
0	253
0	363
44	480
0	314
0	386
45	13
42	11
0	0
0	394
0	20
0	0
0	0
0	0
0	0
14	2
0	0
0	15
3	458
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	20
0	11
0	4
0	4
0	4
0	5
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
4	41
0	39
50	112
0	27
0	31
5	61
6	54
0	38
0	41
0	26
0	16
31	4
0	15
0	48
0	32
1	42
0	16
0	20
0	30
0	8
0	25
8	14
0	25
0	25
1	25
8	10
0	3
0	26
1	25
12	24
0	17
8	25
1	3
1	3
0	62
0	18
0	3
0	11
0	17
1	439
24	386
0	0
0	0
0	1
0	1
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
9	10
0	388
5	89
0	3
0	64
0	207
0	8
0	0
0	0
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	6
0	0
0	6
0	7
0	2
0	1
84	203
0	203
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	147
1	222
0	18
2	140
101	391
11	192
0	178
0	405
0	220
31	32
8	11
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	102
2	435
20	463
4	276
33	121
1	355
11	96
1	129
0	158
0	376
1	386
0	383
0	67
2	422
0	431
0	298
13	137
0	41
8	49
0	8
14	21
0	2
0	14
12	10
1	7
0	7
0	7
0	7
0	5
23	5
0	0
0	0
0	0
0	0
0	0
289	0
0	0
0	0
0	0
0	0
0	4
0	0
0	3
0	4
0	4
0	5
0	0
0	0
0	0
1	6
0	4
0	0
0	4
7	1
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	9
0	47
0	51
0	16
0	42
0	47
0	33
0	28
21	19
0	13
7	108
0	109
0	82
0	88
0	91
0	64
0	73
0	91
0	72
0	91
0	66
0	10
0	79
0	134
2	139
0	94
0	72
37	52
0	47
0	10
5	71
0	28
0	26
0	9
0	66
0	20
25	11
4	35
9	45
0	3
0	0
0	2
0	11
0	2
0	2
0	2
0	11
0	6
0	2
0	1
0	2
0	2
0	3
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	7
0	8
0	9
0	8
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	37
0	37
1	37
0	3
0	7
1	4
0	7
1	46
0	45
0	32
3	42
0	13
0	27
6	12
13	19
15	13
1	87
2	77
0	79
0	67
4	16
0	53
0	57
0	29
0	23
0	9
1	3
0	17
3	28
0	5
0	0
0	74
0	0
0	2
0	0
0	1
0	2
0	1
0	0
0	0
0	1
1	1
0	2
0	2
0	1
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	1
3	57
0	28
0	67
2	79
0	77
0	133
0	120
0	88
0	58
0	45
0	85
0	74
0	47
0	38
0	61
0	69
0	62
0	69
0	60
0	49
0	33
0	65
0	55
0	51
0	45
0	53
0	45
0	65
0	65
0	59
0	54
0	25
0	55
0	26
0	61
0	51
0	67
0	61
0	58
0	66
0	58
0	33
0	55
0	54
0	53
0	52
0	24
0	53
1	18
0	52
0	16
0	22
0	19
0	22
0	64
0	14
0	25
0	28
10	172
0	94
0	47
0	61
0	66
0	62
0	59
0	151
0	50
0	44
0	116
0	58
0	27
0	64
0	115
0	116
0	119
0	115
0	88
0	90
0	90
0	80
0	75
0	57
0	48
0	25
0	45
0	56
0	58
0	59
0	66
0	66
0	55
0	45
0	47
0	55
0	51
0	43
0	66
0	58
0	45
0	59
0	47
0	46
0	38
0	42
2	52
0	42
0	64
0	47
0	33
0	40
0	46
0	47
0	40
0	46
0	46
0	59
0	30
0	38
0	43
0	32
12	28
0	37
0	15
0	40
0	46
0	15
0	29
0	30
0	16
0	49
0	39
0	38
0	10
0	39
0	40
0	63
2	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	50
3	32
0	15
0	5
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	383
14	355
0	351
1	351
0	309
1	355
1	336
0	359
2	303
34	898
17	881
57	124
0	82
13	156
4	52
0	505
0	447
0	185
4	145
6	167
2	142
65	270
0	150
113	254
25	249
0	214
0	16
2	135
0	122
0	75
0	142
0	69
0	0
12	0
426	9
0	5
1	0
494	2508
4	1748
0	2257
115	1794
0	149
10	2022
0	22
12	83
1	142
14	9
0	275
7	0
0	0
11	0
0	13
0	13
0	13
0	13
0	4
0	0
0	1
0	1
4	1
196	286
19	59
15	287
0	95
25	111
0	142
0	0
0	0
0	0
0	1
0	0
0	0
4	71
0	7
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	110
0	8
0	8
8	30
161	33
1	249
0	27
0	38
0	2
1	209
143	224
0	0
21	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
50	71
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	85
1	19
0	88
1	52
0	14
0	6
0	10
0	5
0	7
1	6
0	6
0	9
3	10
1	14
1	9
0	7
0	3
0	103
2	640
3	415
0	102
18	133
0	418
0	476
0	45
1	36
810	814
323	1574
0	31
0	100
0	800
58	31
0	10
1152	17
189	90
397	4759
0	4632
325	1235
413	1346
17	1250
12	1706
44	516
0	0
0	46
0	49
0	55
0	49
0	69
0	40
0	40
0	53
0	33
0	37
0	45
0	27
0	70
0	61
0	30
0	46
0	45
0	71
0	35
0	57
0	30
0	44
0	37
0	56
0	71
0	60
0	64
0	43
0	30
0	25
0	73
0	32
0	40
0	46
0	31
0	52
0	90
0	80
0	36
0	31
0	63
0	39
0	29
0	46
0	76
0	62
0	56
0	47
0	51
0	35
0	58
0	55
0	45
0	30
0	57
0	39
0	48
0	42
0	54
0	52
0	51
0	74
0	49
0	52
0	36
0	47
0	55
0	71
0	25
2	60
0	40
0	64
0	36
0	34
0	70
0	49
0	22
0	30
0	27
0	31
0	35
0	86
0	66
0	73
0	45
0	80
0	39
0	34
0	26
0	33
0	56
0	38
0	47
0	20
0	58
0	40
0	53
0	60
0	62
0	55
0	43
0	74
0	38
0	36
0	34
0	40
0	36
0	61
0	50
0	43
0	30
0	93
0	41
0	37
0	55
0	51
0	63
0	59
0	21
0	30
0	28
0	38
0	36
0	64
0	52
0	33
0	54
0	34
3	19
0	55
0	38
0	41
0	67
0	36
0	58
0	45
0	65
0	55
0	40
0	31
0	33
0	35
0	37
0	32
0	29
0	27
0	44
0	55
0	31
0	37
0	16
0	29
0	52
0	30
0	40
0	46
0	29
0	28
0	17
0	39
1	12
1	27
0	27
0	65
0	27
0	49
0	47
0	44
0	41
0	61
0	34
0	38
2	55
0	12
0	91
0	44
0	39
0	43
0	68
0	52
0	52
0	53
0	47
1	47
0	35
0	365
0	376
0	392
4	323
0	369
2	224
2	293
0	339
65	209
12	33
1	36
0	0
0	0
0	0
0	0
0	0
15	0
6	0
1	0
0	25
0	25
0	1
0	0
0	0
0	0
0	0
538	1982
16	1630
6	215
1	190
3	5
0	22
0	47
2	9
0	42
0	20
0	20
2	29
0	4
0	20
0	19
0	1
29	2071
0	1865
1	2122
3	1866
0	1783
0	1661
12	1498
1	1485
5	77
228	676
48	591
13	103
141	4913
2	1844
2	1475
0	88
7	82
4	16
86	336
39	804
0	3021
0	0
0	0
0	0
2	19
0	4
0	19
0	19
10	19
0	0
0	0
0	0
0	0
0	0
21	215
0	176
2	95
3	137
0	18
2	209
2	47
0	0
0	0
0	0
1	0
21	189
6	249
2	227
26	63
0	0
0	0
0	0
1	3
0	9
1	32
0	34
0	8
5	35
0	33
0	1010
4	909
1	842
0	994
0	871
4	927
0	948
4	12
0	412
0	454
57	18
2	28
5	171
0	174
1	66
0	35
0	21
0	26
0	11
0	47
17	20
6	1
2	5
0	4
1	0
23	443
0	417
1	322
0	192
0	145
0	84
0	84
1	8
4	29
0	0
954	143
1	11
0	131
0	72
0	0
1	2
0	13
0	1
0	1
1	11
2	712
388	720
25	349
0	21
0	36
18	10
0	88
0	58
1	81
6	42
0	19
49	157
17	56
4	180
7	79
8	169
9	88
3	23
2	16
0	8
0	7
0	10
0	6
0	2
0	10
1	10
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	4
0	7
1	93
0	96
0	105
2	2
2	46
4	7
4	32
3	0
0	0
3	939
0	976
0	910
6	66
118	626
0	94
34	23
0	112
0	204
0	19
0	133
0	77
0	22
0	76
0	33
9	56
0	21
0	18
0	25
0	19
0	4
0	32
0	4
0	46
0	11
0	14
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	76
0	23
5	44
0	22
0	19
0	46
0	27
0	56
1	64
0	18
0	47
0	106
0	35
66	118
0	19
0	3
0	58
0	2
82	3
0	3
0	4
0	4
0	36
0	19
0	19
0	902
24	115
0	946
42	90
0	1
8	252
7	185
11	0
0	0
1	0
457	398
0	397
0	236
50	6
633	160
76	167
8	24
0	2
0	1
4	4
0	2
0	2
0	7
0	5
0	6
0	5
0	1
0	6
3	5
1	5
11	6
0	5
0	2
0	4
0	4
0	4
0	5
0	3
0	2
0	1
0	3
0	2
0	2
0	2
0	1
0	3
0	3
0	3
0	1
0	2
0	0
0	3
0	2
0	1
0	3
2	2
0	0
0	2
0	1
0	0
0	0
2	5
0	1
0	1
2	0
1	2
0	2
0	2
0	2
0	2
0	0
0	0
0	3
0	1
0	1
0	0
0	4
0	4
1	4
0	4
0	4
0	0
0	0
8	0
0	0
0	0
0	0
132	293
1375	639
0	20
0	19
0	35
8	84
1	207
2	52
4	12
0	1
0	0
0	0
0	11
0	12
0	12
0	4
0	10
0	12
0	0
0	0
0	2
0	8
6	1
0	0
0	1
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	908
0	189
0	950
0	933
0	935
0	911
13	459
0	480
0	826
1	728
44	6
0	777
1	202
38	14
9	9
1	59
5	28
0	45
114	113
8	88
0	41
45	31
5	34
82	302
57	285
0	302
4	74
0	53
0	63
0	937
8	944
16	404
1	283
0	34
1	21
0	92
0	32
10	14
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
201	67
0	20
0	16
18	45
0	33
0	29
2	0
0	0
9	148
0	140
1	145
3	142
13	29
0	129
0	109
1	107
1	21
3	30
0	20
2	22
0	12
2	10
103	3
3	1
0	1
0	2
0	3
0	44
11	138
0	1
24	33
1	25
0	1
0	39
1	39
0	38
0	4
0	19
9	0
0	5
1	2
1	62
10	6
2	42
165	76
1	71
0	73
11	20
0	46
